"TimeStampCount","TimeStampGPSTime","TimeStampSchedulerTime","TimeStampSystemTime","DHW_ClothesWasherColdFlow","DHW_ClothesWasherHotFlow","DHW_DailySolarfractionf","DHW_DailyTotalHotWaterLoad_QL","DHW_DeliveryTempCW","DHW_DeliveryTempDW","DHW_DeliveryTempKitchenSink","DHW_DeliveryTempMBASink","DHW_DeliveryTempShower","DHW_DeliveryTempTub","DHW_DiSHW_asherHotFlow","DHW_DrawVolumeCW","DHW_DrawVolumeDW","DHW_DrawVolumeKitchenSink","DHW_DrawVolumeMBASink","DHW_DrawVolumeShower","DHW_DrawVolumeTub","DHW_GlycolTempSHW_HX80galHXIn","DHW_GlycolTempSHW_HX80galHXOut","DHW_HeatPumpWaterHeaterEnergyTotal","DHW_HeatPumpWaterHeaterPowerTotal","DHW_HeatpumpwaterheaterenergyQAUX","DHW_HotWaterLoad_CW","DHW_HotWaterLoad_DW","DHW_HotWaterLoad_KitchenSink","DHW_HotWaterLoad_MBASink","DHW_HotWaterLoad_s_hower","DHW_HotWaterLoad_Tub","DHW_KitchenScalelb","DHW_MBAScalelb","DHW_MainsTempDHW","DHW_MainsTempDWCW","DHW_ManifoldColdFlow","DHW_ManifoldHotFlow","DHW_MixValveColdFlow","DHW_OverUnderdraw","DHW_RoomTempBasementHPWH","DHW_SHW_PumpsEnergywithStandby","DHW_SHW_PumpsPowerWithStandby","DHW_SolartankenergyQSOLAR","DHW_StatusSolenoidCold11MBATub","DHW_StatusSolenoidCold12MBAShower","DHW_StatusSolenoidCold4KitchenSink","DHW_StatusSolenoidHot3KitchenSink","DHW_StatusSolenoidHot8MBATub","DHW_StatusSolenoidHot9MBAShower","DHW_StatusDrainTankSolenoidKitchen","DHW_StatusDrainTankSolenoidMBA","DHW_TotalHotWaterLoad_","DHW_WaterTempBA2ShowerMixed","DHW_WaterTempBA2SHW_Cold","DHW_WaterTempBA2SHW_Hot","DHW_WaterTempBA2SinkCold","DHW_WaterTempBA2SinkHot","DHW_WaterTempBA2SinkMixed","DHW_WaterTempDiSHW_asher","DHW_WaterTempHPWHIn","DHW_WaterTempHPWHOut","DHW_WaterTempKSinkCold","DHW_WaterTempKSinkHot","DHW_WaterTempKSinkMix","DHW_WaterTempMBASHW_Cold","DHW_WaterTempMBASHW_Hot","DHW_WaterTempMBASHW_Mix","DHW_WaterTempMBASinkRMixed","DHW_WaterTempMBASinkRCold","DHW_WaterTempMBASinkRHot","DHW_WaterTempMBATubCold","DHW_WaterTempMBATubHot","DHW_WaterTempMBATubMix","DHW_WaterTempManifoldColdIn","DHW_WaterTempManifoldHotIn","DHW_WaterTempMixValveColdIn","DHW_WaterTempMixValveHotIn","DHW_WaterTempSHW_HX80galHXIn","DHW_WaterTempSHW_HX80galHXOut","DHW_WaterTempSolarPreheatTank80galIn","DHW_WaterTempSolarPreheatTank80galOut","DHW_WaterTempWasherCold","DHW_WaterTempWasherHot","ElecTotal_DHW_Energy","ElecTotal_DHW_Power"
1357,"2015-02-02 03:36:48+00:00","2015-02-02 03:36:37.864742+00:00","2015-02-02 03:36:47.891858+00:00",24.062015,3.652565,-470.476573845,31847.3218308,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0486138227,13.9881126025,4400.72279688,6.92,4400.72279688,0,0,0,0,0,0,-0.568729442048,-7.88355668047,0,0,35.923398,66.07764,0,0,20.3524963645,75.88,3.36,0,0,0,0,0,0,0,0,0,0,20.1970700779,20.6236016258,20.659033517,22.2603739071,27.7668021031,27.2820659081,30.3369165295,19.3660628766,48.0323928985,24.1868420048,33.8860274663,29.4117424968,20.7142197232,20.6199230934,20.1462564122,31.5434728304,-65185.6159787,-65160.7562524,21.1196907151,21.1137825261,19.8196650846,20.7889033482,46.5647244337,19.9095788545,18.4779236625,20.0893389458,19.5132535755,15.7173213697,18.4578758271,22.5830067889,22.6448504515,4476.60279688,13.74
1358,"2015-02-02 03:37:48+00:00","2015-02-02 03:37:37.864742+00:00","2015-02-02 03:37:47.891855+00:00",24.062015,3.652565,-470.490715819,31847.3218308,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0166857552,13.9321632282,4400.85479688,6.92,4400.85479688,0,0,0,0,0,0,-0.569504467626,-7.86747549166,0,0,35.923398,66.07764,0,0,20.3376388151,75.936,3.36,0,0,0,0,0,0,0,0,0,0,20.2035689209,20.5847727317,20.6744625217,22.2606983224,27.6134389033,27.140577852,30.1456769646,19.7632565626,47.9302920689,24.1497123447,33.6188865377,29.2326701482,20.689861163,20.6400207103,20.1367246131,31.3116580716,-65182.2026594,-65160.5973169,21.11883887,21.0868630973,19.8372132324,20.8023941983,46.3370755502,19.8739127705,18.4305162989,20.0307211692,19.4546893234,15.6726966562,18.3944869912,22.58718329,22.653959529,4476.79079688,13.74
1359,"2015-02-02 03:38:48+00:00","2015-02-02 03:38:37.864742+00:00","2015-02-02 03:38:47.891814+00:00",24.062015,3.652565,-470.504857793,31847.3218308,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9956973275,13.9452714282,4400.98679688,6.92,4400.98679688,0,0,0,0,0,0,-0.547665779745,-7.88783635171,0,0,35.923398,66.07764,0,0,20.3667609048,75.992,3.36,0,0,0,0,0,0,0,0,0,0,20.1999778467,20.5843867436,20.6748306071,22.2299617713,27.4758354234,27.0040149924,29.8780809671,19.9256708877,47.8927173008,24.164684474,33.3814981514,28.9881059676,20.7146299573,20.6334518588,20.1819903884,31.0607088055,-65180.3816354,-65160.2675871,21.0917248417,21.0973180396,19.8390905568,20.8234289384,46.1113363549,19.8362761082,18.4618406372,20.0192232818,19.5023545579,15.8199247359,18.4427132526,22.5816280883,22.6344049194,4476.97879688,13.74
1360,"2015-02-02 03:39:47+00:00","2015-02-02 03:39:37.864748+00:00","2015-02-02 03:39:47.891828+00:00",24.062015,3.652565,-455.556786166,32891.0177002,72.9514136854,104.723350714,0,0,0,0,1.87582,0.02642,1.87582,0,0,0,0,16.067487642,13.9483397578,4401.11879688,6.92,4401.11879688,1029.77657383,13.9192955514,0,0,0,0,-0.533845159902,-7.75562044833,0,69.3383895733,35.923398,66.090816,0,0,20.3732277439,76.048,3.36,0,0,0,0,0,0,0,0,1,1043.69586938,20.2746463627,20.663641896,20.7352472567,22.3105881932,27.3563531082,26.9456450527,29.7828757598,20.0686660207,51.6615679044,24.2289201709,33.193003264,28.8288636367,20.729739501,20.6991887416,20.2428316363,32.8865945498,-65197.1064995,-65174.0720235,21.1561214151,21.1407881614,19.9034079295,20.8591531849,41.4699703469,19.9027867525,18.4629348239,20.0936533989,19.4944132521,15.6187390826,18.2641417035,22.6517789266,22.6954871742,4477.16679688,13.74
1361,"2015-02-02 03:40:48+00:00","2015-02-02 03:40:37.864749+00:00","2015-02-02 03:40:47.891799+00:00",24.062015,3.652565,-451.584500626,33180.6937669,0,0,0,101.986647117,0,0,1.87582,0,0,0,0.562644425288,0,0,16.0118207411,13.954032498,4401.25079688,6.92,4401.25079688,0,0,0,289.676066707,0,0,-0.534997553821,-3.80490030842,59.6132670385,0,35.923398,66.67056,0,0,20.3747892443,76.104,3.36,0,0,0,0,0,0,0,0,0,289.676066707,20.2649779711,20.6542503424,20.7066892941,22.3018445905,27.2101148043,26.808471979,29.6373768787,18.6222004771,51.7755819063,24.2266687616,32.9389528396,28.6322411229,20.7297343578,20.6821976422,20.2275469662,41.2342394032,-65193.7487311,-65171.5857496,21.1391466889,21.1635462886,19.9038718377,20.8632990534,50.0589967438,19.8712225011,18.2005736844,20.0340789825,19.5174665289,15.1781367365,18.2109650279,22.6301949452,22.6913476424,4477.35479688,13.74
1362,"2015-02-02 03:41:48+00:00","2015-02-02 03:41:37.864741+00:00","2015-02-02 03:41:47.891854+00:00",24.062015,3.652565,-451.598074303,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.036283845,13.9311960748,4401.38279688,6.92,4401.38279688,0,0,0,0,0,0,-0.550197801319,-5.80564661256,0,0,35.923398,66.67056,0,0,20.4038089664,76.16,3.36,0,0,0,0,0,0,0,0,0,0,20.2446957031,20.6181487553,20.6940258036,22.2749095549,27.0418527749,26.695874062,29.5010358279,18.6352450618,51.4362897361,24.2156043726,32.7018713893,28.4518446981,20.729954179,20.6463680617,20.2309717902,39.8227097788,-65194.253534,-65169.5370765,21.1363950707,21.1490601107,19.8984313712,20.8629508658,49.4659575666,19.9158138703,18.2203330942,20.0476109474,19.5074339429,15.2500014828,18.2184995991,22.6051691571,22.6848488635,4477.54279688,13.74
1363,"2015-02-02 03:42:48+00:00","2015-02-02 03:42:37.864743+00:00","2015-02-02 03:42:47.891804+00:00",24.062015,3.652565,-451.611647979,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0237390325,13.9297568128,4401.51479688,6.92,4401.51479688,0,0,0,0,0,0,-0.498997397335,-6.73634541818,0,0,35.923398,66.67056,0,0,20.3622782902,76.216,3.36,0,0,0,0,0,0,0,0,0,0,20.1373481491,20.5804436891,20.6149063236,22.217342217,26.8462464024,26.5193438086,29.3258046499,18.6830789826,51.1694200108,24.1648444444,32.422888177,28.2109242498,20.6652804377,20.591377985,20.1673418095,38.8564556265,-65179.9003957,-65152.6714202,21.0986739286,21.0719296952,19.8481235212,20.8390177911,49.0723988197,19.8654362124,18.2529827917,20.0423230441,19.5297413014,15.2468967117,18.2328797773,22.5567289282,22.6336741618,4477.73079688,13.74
1364,"2015-02-02 03:43:48+00:00","2015-02-02 03:43:37.864746+00:00","2015-02-02 03:43:47.891867+00:00",24.062015,3.652565,-451.625221656,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9992484744,13.9545404019,4401.64679688,6.92,4401.64679688,0,0,0,0,0,0,-0.524776139725,-7.07126211346,0,0,35.923398,66.67056,0,0,20.3806044475,76.272,3.36,0,0,0,0,0,0,0,0,0,0,20.2194414046,20.6079698701,20.6611397732,22.2402474903,26.7651877744,26.4172745293,29.210956569,18.7042722933,50.9253760899,24.1883221339,32.2538317262,28.0866108441,20.7111794741,20.6298159997,20.2151391532,38.2263519387,-65186.3799921,-65165.4392363,21.1274042169,21.1115515687,19.8668785392,20.8202168881,48.8668263605,19.8991123476,18.2961298878,20.0469922686,19.5028897812,15.3821230556,18.2406126938,22.6038626794,22.6676650749,4477.91879688,13.74
1365,"2015-02-02 03:44:47+00:00","2015-02-02 03:44:37.864743+00:00","2015-02-02 03:44:47.891854+00:00",24.062015,3.652565,-451.638795332,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0116139667,13.9129246183,4401.77879688,6.92,4401.77879688,0,0,0,0,0,0,-0.52154213067,-7.1857757405,0,0,35.923398,66.67056,0,0,20.3943304207,76.328,3.36,0,0,0,0,0,0,0,0,0,0,20.1561898239,20.5609451723,20.6077146385,22.2220245749,26.5775958702,26.288798915,29.0663648559,18.6874311974,50.6543435475,24.1849133965,32.0069500733,27.891233427,20.6791894002,20.5948560314,20.1929359995,37.6245092216,-65179.4564211,-65158.1114949,21.1089345793,21.0924223492,19.8515058095,20.8391916347,48.5939462245,19.8753217806,18.2569251899,20.0340614788,19.4826140967,15.3738722516,18.2175931661,22.5628268203,22.6237931112,4478.10679688,13.74
1366,"2015-02-02 03:45:48+00:00","2015-02-02 03:45:37.864745+00:00","2015-02-02 03:45:47.891798+00:00",24.062015,3.652565,-451.652369008,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0488461876,13.8955217429,4401.91079688,6.92,4401.91079688,0,0,0,0,0,0,-0.530923596257,-7.29419407821,0,0,35.923398,66.67056,0,0,20.4004222404,76.384,3.36,0,0,0,0,0,0,0,0,0,0,20.1521233848,20.5926814163,20.610770562,22.2309396592,26.4810293752,26.2218554484,29.001704993,18.7571204825,50.4549725769,24.197867899,31.8185888672,27.7174991794,20.7077767702,20.5924364625,20.2279606401,37.1632253411,-65187.2831315,-65154.4604361,21.1340927677,21.0656796439,19.8414903677,20.8799417642,48.3584955487,19.9322749072,18.301506292,20.0682361067,19.5225590588,15.4708147802,18.2558554832,22.5535053093,22.6566665553,4478.29479688,13.74
1367,"2015-02-02 03:46:47+00:00","2015-02-02 03:46:37.864741+00:00","2015-02-02 03:46:47.891863+00:00",24.062015,3.652565,-451.665942685,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0001191308,13.8989320137,4402.04279688,6.92,4402.04279688,0,0,0,0,0,0,-0.538746895214,-7.39145933332,0,0,35.923398,66.67056,0,0,20.3553052539,76.44,3.36,0,0,0,0,0,0,0,0,0,0,20.1572381538,20.5598703743,20.6232554306,22.2010320426,26.3756688988,26.0402985774,28.8743085154,18.7581654382,50.2058057493,24.2004190811,31.6396385561,27.5920330661,20.681181825,20.622662024,20.2047359603,36.6814240263,-65182.1024074,-65162.3038874,21.1047030105,21.1145870468,19.8735499828,20.8550548291,48.1861824894,19.8736269438,18.3161473599,20.0312849162,19.503893447,15.4429599829,18.2538187397,22.568291664,22.625823023,4478.48279688,13.74
1368,"2015-02-02 03:47:48+00:00","2015-02-02 03:47:37.864747+00:00","2015-02-02 03:47:47.891849+00:00",24.062015,3.652565,-451.679516361,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9658750816,13.8633801898,4402.17479688,6.92,4402.17479688,0,0,0,0,0,0,-0.532680592328,-7.41700767366,0,0,35.923398,66.67056,0,0,20.4077307161,76.496,3.36,0,0,0,0,0,0,0,0,0,0,20.2383221137,20.6225741083,20.6776853234,22.2542294098,26.296193376,26.0268118444,28.7829391378,18.9042957931,50.0054859903,24.2119441398,31.476151964,27.420959843,20.7094158818,20.6734432192,20.2547295651,36.3547185129,-65193.3133138,-65169.5239132,21.1538260811,21.1387763327,19.928095986,20.921206375,47.9859531684,19.9046855093,18.2769701328,20.0395734117,19.4748988185,15.5067651329,18.2530883434,22.6382077219,22.6810815939,4478.67079688,13.74
1369,"2015-02-02 03:48:47+00:00","2015-02-02 03:48:37.864741+00:00","2015-02-02 03:48:47.891860+00:00",24.062015,3.652565,-451.693090038,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9826041561,13.9151434955,4402.30679688,6.92,4402.30679688,0,0,0,0,0,0,-0.54025231192,-7.45649736722,0,0,35.923398,66.67056,0,0,20.380463724,76.552,3.36,0,0,0,0,0,0,0,0,0,0,20.2278384895,20.6213738647,20.6680378079,22.2584369288,26.164211591,25.9206383133,28.6719530063,18.9492403741,49.7952196885,24.2110348209,31.2784423479,27.2736541766,20.7277538015,20.6536974775,20.2481550434,35.9797663607,-65193.3081563,-65169.6431404,21.1316537191,21.1426665256,19.9246787264,20.9061364019,47.7671353866,19.9331356322,18.3571101857,20.0786276091,19.5268211191,15.6193401274,18.3211710584,22.6373875559,22.6922417357,4478.85879688,13.74
1370,"2015-02-02 03:49:47+00:00","2015-02-02 03:49:37.864745+00:00","2015-02-02 03:49:47.891774+00:00",24.062015,3.652565,-451.706663714,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9813757764,13.8381414792,4402.43879688,6.92,4402.43879688,0,0,0,0,0,0,-0.511531717325,-7.48262929909,0,0,35.923398,66.67056,0,0,20.3909321039,76.608,3.36,0,0,0,0,0,0,0,0,0,0,20.1603423888,20.5781681468,20.6195670031,22.217283454,25.9940628331,25.7697704959,28.5547022899,19.2616572958,49.5169809021,24.177146263,31.0510001335,27.1071267635,20.693305786,20.6056188167,20.2045416906,35.5791887896,-65183.5360096,-65157.9319854,21.0914042543,21.085448219,19.86991021,20.8960438431,47.531500341,19.8901988577,18.3013358808,20.0441865046,19.4521015403,15.650537535,18.2491823737,22.5656503609,22.6075405278,4479.04679688,13.74
1371,"2015-02-02 03:50:47+00:00","2015-02-02 03:50:37.864744+00:00","2015-02-02 03:50:47.891797+00:00",24.062015,3.652565,-451.72023739,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9892965111,13.8329590085,4402.57079688,6.92,4402.57079688,0,0,0,0,0,0,-0.526253151477,-7.49572768677,0,0,35.923398,66.67056,0,0,20.3971525529,76.664,3.36,0,0,0,0,0,0,0,0,0,0,20.2349739387,20.5933238349,20.6631461759,22.2446883187,25.9670163521,25.7156778662,28.4628119183,19.0205504514,49.2002372604,24.2007068571,30.9456735263,26.9912826942,20.741269404,20.6640508559,20.2872133434,35.2823840402,-65192.9058033,-65172.0869033,21.142794791,21.1520659007,19.9238002072,20.9216273842,47.3488024454,19.9069874372,18.3145443194,20.0481934983,19.481689277,15.6863424725,18.2773735199,22.6355725637,22.6902860041,4479.23479688,13.74
1372,"2015-02-02 03:51:47+00:00","2015-02-02 03:51:37.864745+00:00","2015-02-02 03:51:47.891865+00:00",24.062015,3.652565,-451.733811067,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,16.0290377404,13.8721675223,4402.70279688,6.92,4402.70279688,0,0,0,0,0,0,-0.546501211561,-7.56011728564,0,0,35.923398,66.67056,0,0,20.3846320165,76.72,3.36,0,0,0,0,0,0,0,0,0,0,20.1919692779,20.5801921844,20.6180057164,22.2290731246,25.8087202996,25.6038477498,28.346603031,19.203415168,49.1108941861,24.1709616702,30.7268743563,26.84734858,20.6912240742,20.6122687772,20.22787926,34.9314677489,-65187.5005077,-65161.2734451,21.0930016629,21.1246150019,19.8815120777,20.9085422742,47.0988725759,19.9573883016,18.3814279107,20.0896601844,19.4897535244,15.9793578787,18.3323133153,22.5595825766,22.6481277249,4479.42279688,13.74
1373,"2015-02-02 03:52:47+00:00","2015-02-02 03:52:37.864747+00:00","2015-02-02 03:52:47.891828+00:00",24.062015,3.652565,-451.747384743,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9399176035,13.8339467761,4402.83479688,6.92,4402.83479688,0,0,0,0,0,0,-0.571379137909,-7.55849619806,0,0,35.923398,66.67056,0,0,20.4180001651,76.776,3.36,0,0,0,0,0,0,0,0,0,0,20.2283168321,20.5750547615,20.6682795337,22.1914877096,25.7203263581,25.5197306939,28.2349839408,19.0560361006,48.8950774587,24.1590294784,30.5463953622,26.6928027074,20.6781077295,20.6317171363,20.218028647,34.6034997846,-65185.355347,-65167.9275838,21.1002194286,21.1330579579,19.8923693651,20.9088781724,46.9240625972,19.8623136266,18.3321055928,20.0235846838,19.468955001,16.0081358047,18.3097211407,22.605615618,22.6461131811,4479.61079688,13.74
1374,"2015-02-02 03:53:48+00:00","2015-02-02 03:53:37.864743+00:00","2015-02-02 03:53:47.891872+00:00",24.062015,3.652565,-451.76095842,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9897076913,13.853801869,4402.96679688,6.92,4402.96679688,0,0,0,0,0,0,-0.596074466867,-7.55110403868,0,0,35.923398,66.67056,0,0,20.3997253807,76.832,3.36,0,0,0,0,0,0,0,0,0,0,20.2273226398,20.5772695544,20.6517093982,22.2051122719,25.6321367179,25.4101053451,28.1397192271,19.1897111125,48.4612636245,24.1853369769,30.4257843349,26.5752549084,20.6877811362,20.6509653009,20.2606533341,34.2874697105,-65187.3993779,-65169.1014101,21.1270374696,21.1385236109,19.9139725623,20.912885493,46.7073116412,19.9005359316,18.3804791231,20.0602594086,19.5028012357,16.0135694546,18.3298944788,22.6150621144,22.649869651,4479.79879688,13.74
1375,"2015-02-02 03:54:47+00:00","2015-02-02 03:54:37.864745+00:00","2015-02-02 03:54:47.891827+00:00",24.062015,3.652565,-451.774532096,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9957566835,13.8572418987,4403.09879688,6.92,4403.09879688,0,0,0,0,0,0,-0.595952735049,-7.5801539282,0,0,35.923398,66.67056,0,0,20.4270717369,76.888,3.36,0,0,0,0,0,0,0,0,0,0,20.2693237475,20.6212402996,20.7083983315,22.2456188985,25.5629471498,25.3751175412,28.0847039928,19.1108123275,48.4705160895,24.2050978289,30.2866593471,26.4824726537,20.7301215125,20.6885284208,20.2886188014,34.0127118168,-65197.604299,-65178.6028161,21.1566901936,21.1895256631,19.9552554365,20.9719002479,46.5221175308,19.918449636,18.4251251824,20.0935184092,19.5090272693,16.0774437663,18.3798024684,22.6427089105,22.6932358016,4479.98679688,13.74
1376,"2015-02-02 03:55:48+00:00","2015-02-02 03:55:37.864741+00:00","2015-02-02 03:55:47.891802+00:00",24.062015,3.652565,-451.788105772,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9844113988,13.8725542759,4403.23079688,6.92,4403.23079688,0,0,0,0,0,0,-0.575400346424,-7.56206259075,0,0,35.923398,66.67056,0,0,20.4036324498,76.944,3.36,0,0,0,0,0,0,0,0,0,0,20.2125090613,20.5793287995,20.6367339492,22.1937737424,25.4208633113,25.2281079341,27.9555365705,19.3710177042,48.2238308868,24.1620548258,30.0830075211,26.3097135471,20.6905516517,20.6266503885,20.2249429129,33.7149240804,-65186.5714508,-65163.4957667,21.1083565395,21.1245094445,19.8990043315,20.9407972032,46.2805583094,19.9328909019,18.4434781532,20.0954683435,19.5472787749,16.1416228138,18.4070539283,22.5815746232,22.638390681,4480.17479688,13.74
1377,"2015-02-02 03:56:47+00:00","2015-02-02 03:56:37.864744+00:00","2015-02-02 03:56:47.891814+00:00",24.062015,3.652565,-451.801679449,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9510559059,13.8038917079,4403.36279688,6.92,4403.36279688,0,0,0,0,0,0,-0.588867943183,-7.67372310357,0,0,35.923398,66.67056,0,0,20.412070175,77,3.36,0,0,0,0,0,0,0,0,0,0,20.2296938436,20.6228538991,20.6653646817,22.2387212522,25.3697908242,25.1958796947,27.9085124146,19.7497137196,48.0933838173,24.1828703717,29.9480633982,26.190606296,20.7365033302,20.6523479879,20.2707584647,33.4571872988,-65198.3638623,-65170.2910841,21.1545784418,21.1297239017,19.9514449269,20.9777132743,46.0717619381,19.9015912018,18.3995443273,20.0471526575,19.4623993846,16.1973137522,18.3196072389,22.6285207971,22.7085595804,4480.36279688,13.74
1378,"2015-02-02 03:57:48+00:00","2015-02-02 03:57:37.864745+00:00","2015-02-02 03:57:47.891798+00:00",24.062015,3.652565,-451.815253125,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.8958843287,13.8046299784,4403.49479688,6.92,4403.49479688,0,0,0,0,0,0,-0.573911160181,-7.65044428586,0,0,35.923398,66.67056,0,0,20.4275752767,77.056,3.36,0,0,0,0,0,0,0,0,0,0,20.211724531,20.606048192,20.6402890702,22.2174259396,25.2658747001,25.0873817091,27.790408605,19.4550368666,47.9826600978,24.1625397334,29.7683850292,26.0728799495,20.7058119493,20.6233159539,20.2823451512,33.1378375132,-65192.7333955,-65167.4869621,21.1570647228,21.1524750825,19.9388842402,20.980954933,45.8569710065,19.9094590012,18.4091599514,20.0512284107,19.4792457858,16.1500360012,18.3445898718,22.6256422956,22.6974130547,4480.55079688,13.74
1379,"2015-02-02 03:58:48+00:00","2015-02-02 03:58:37.864745+00:00","2015-02-02 03:58:47.891853+00:00",24.062015,3.652565,-451.828826802,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.93465191,13.7926396107,4403.62679688,6.92,4403.62679688,0,0,0,0,0,0,-0.55491288031,-7.64402477902,0,0,35.923398,66.67056,0,0,20.4246608665,77.112,3.36,0,0,0,0,0,0,0,0,0,0,20.1725932357,20.5604243013,20.6204118413,22.1811922919,25.178070112,24.9949550062,27.7034648496,19.9873919174,47.7647656528,24.1534992773,29.6263305915,25.9415320667,20.6760261403,20.6068892093,20.2449018619,32.8664579325,-65185.2973993,-65163.0807969,21.1184564218,21.109296278,19.9034036802,20.9539698778,45.6272126309,19.9032174444,18.4352426399,20.0423088776,19.4677587036,16.1972827641,18.3777605945,22.5856301441,22.6452630962,4480.73879688,13.74
1380,"2015-02-02 03:59:48+00:00","2015-02-02 03:59:37.864746+00:00","2015-02-02 03:59:47.891827+00:00",24.062015,3.652565,-451.842400478,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9204145182,13.7893199803,4403.75879688,6.92,4403.75879688,0,0,0,0,0,0,-0.589573987433,-7.62729515515,0,0,35.923398,66.67056,0,0,20.4476680456,77.168,3.36,0,0,0,0,0,0,0,0,0,0,20.1162736365,20.554920524,20.5545746206,22.1535737293,25.0556295483,24.8867651188,27.5743204033,19.5039594379,47.606250215,24.1128274521,29.4304418141,25.8048845286,20.6595678146,20.5665056597,20.2351550074,32.5734633056,-65183.4592468,-65151.395439,21.1108811854,21.0655161031,19.8631728949,20.9609183585,45.3736852722,19.9023085349,18.419412581,20.0456027744,19.450683925,16.2777062572,18.3553993072,22.5451630587,22.6413786647,4480.92679688,13.74
1381,"2015-02-02 04:00:48+00:00","2015-02-02 04:00:37.864747+00:00","2015-02-02 04:00:47.891801+00:00",24.062015,3.652565,-451.855974154,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9270318423,13.8248373622,4403.89079688,6.92,4403.89079688,0,0,0,0,0,0,-0.571683467232,-7.65031459885,0,0,35.923398,66.67056,0,0,20.4291498126,77.224,3.36,0,0,0,0,0,0,0,0,0,0,20.2023309957,20.594715431,20.6247481079,22.2249317695,24.9905838006,24.8805393216,27.5715090646,19.7014103981,47.4271896619,24.1640254255,29.3291751656,25.7294592889,20.7352992353,20.6229746386,20.2963372185,32.3825824905,-65197.2280643,-65163.7567339,21.1619072571,21.119328815,19.8904223618,20.9792919032,45.2076349091,19.9146347797,18.4808174609,20.0904196563,19.5081916693,16.3802907959,18.4455813932,22.618014738,22.7005976557,4481.11479688,13.74
1382,"2015-02-02 04:01:48+00:00","2015-02-02 04:01:37.864742+00:00","2015-02-02 04:01:47.891853+00:00",24.062015,3.652565,-451.869547831,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9389590038,13.796728782,4404.02279688,6.92,4404.02279688,0,0,0,0,0,0,-0.59736888183,-7.64123650837,0,0,35.923398,66.67056,0,0,20.4306747142,77.28,3.36,0,0,0,0,0,0,0,0,0,0,20.2027409267,20.563138354,20.6307280236,22.2104898838,24.9484451009,24.7840970051,27.4692187286,19.7925557495,46.9684927508,24.1385409179,29.2033819583,25.6180209035,20.699320161,20.6499027475,20.2898134928,32.089540559,-65190.625671,-65167.390126,21.1478929323,21.1429766774,19.9400840434,21.0064890095,44.9832746045,19.9300478521,18.4842784493,20.081116259,19.5276589579,16.2624421245,18.438412063,22.6099597672,22.6426547295,4481.30279688,13.74
1383,"2015-02-02 04:02:48+00:00","2015-02-02 04:02:37.864744+00:00","2015-02-02 04:02:47.891840+00:00",24.062015,3.652565,-451.883121507,33180.6937669,0,0,0,0,0,0,1.87582,0,0,0,0,0,0,15.9090786775,13.754909007,4404.15479688,6.92,4404.15479688,0,0,0,0,0,0,-0.60634863219,-7.71249951859,0,0,35.923398,66.67056,0,0,20.4110482033,77.336,3.36,0,0,0,0,0,0,0,0,0,0,20.1202865015,20.5677567186,20.5466013034,22.1493972377,24.8162914788,24.6581981602,27.3600354918,19.8544356022,46.9787723802,24.1252855624,29.010685334,25.498894237,20.6828894746,20.5796316552,20.2257291959,31.8032285592,-65185.4826504,-65151.6444466,21.1101789751,21.059299773,19.8442096523,20.9717692201,44.7121607718,19.9146324193,18.4795323663,20.0634694638,19.4827602279,16.3999498723,18.43765744,22.5369856091,22.6618178232,4481.49079688,13.74
